street_id,period,los_float,period_idx
368785551,period_4_00,1.0,8
368785551,period_7_00,1.0,14
368785552,period_0_00,1.0,0
368785552,period_0_30,1.84,1
368785552,period_15_00,1.0,30
368785552,period_3_30,1.0,7
368785552,period_4_00,1.0,8
368785552,period_4_30,1.96,9
368785552,period_5_00,1.36,10
368785553,period_0_00,1.26,0
368785553,period_0_30,1.24,1
368785553,period_10_00,1.1,20
368785553,period_10_30,1.1,21
368785553,period_13_00,1.0,26
368785553,period_23_30,1.0,47
368785553,period_5_00,1.0,10
368785553,period_7_00,1.0,14
368787662,period_0_00,1.69,0
368787662,period_0_30,1.57,1
368787662,period_10_00,1.54,20
368787662,period_10_30,1.0,21
368787662,period_12_00,1.48,24
368787662,period_23_30,2.2,47
368787662,period_6_00,1.48,12
368787663,period_0_00,1.52,0
368787663,period_0_30,1.65,1
368787663,period_10_00,1.06,20
368787663,period_10_30,1.24,21
368787663,period_11_30,1.0,23
368787663,period_12_00,1.48,24
368787663,period_3_30,1.24,7
368787663,period_4_30,1.0,9
368787663,period_6_00,1.0,12
368787664,period_10_00,2.2,20
368787664,period_3_30,1.0,7
368787664,period_4_00,1.24,8
368787664,period_4_30,1.3,9
368788792,period_0_00,1.0,0
368788792,period_0_30,1.0,1
368788792,period_15_00,1.0,30
368788792,period_3_30,1.0,7
368788792,period_4_00,1.36,8
368788792,period_4_30,1.72,9
368788792,period_5_00,1.0,10
368788792,period_6_00,1.0,12
368788792,period_7_00,1.0,14
368789462,period_0_30,1.0,1
368789462,period_10_30,1.84,21
368789462,period_13_30,1.0,27
368789462,period_15_00,1.56,30
368789462,period_3_30,1.54,7
368789462,period_4_00,1.0,8
368789462,period_4_30,1.72,9
368789462,period_5_00,1.48,10
368789462,period_6_00,1.24,12
368789462,period_7_00,1.24,14
370714686,period_10_30,2.2,21
370714686,period_11_30,1.0,23
370714686,period_3_30,1.96,7
370714686,period_5_00,2.2,10
370714686,period_7_00,1.48,14
372305022,period_10_00,2.2,20
372305022,period_14_30,1.72,29
372305022,period_23_00,2.2,46
374813731,period_3_30,1.0,7
377308557,period_3_00,1.72,6
377308557,period_4_30,1.72,9
377308557,period_5_30,2.2,11
377308561,period_0_00,1.12,0
377308561,period_0_30,1.64,1
377308561,period_10_00,1.99,20
377308561,period_10_30,1.69,21
377308561,period_11_00,1.42,22
377308561,period_12_00,1.24,24
377308561,period_13_30,1.0,27
377308561,period_14_00,1.72,28
377308561,period_1_00,1.55,2
377308561,period_2_00,1.6,4
377308561,period_3_00,1.66,6
377308561,period_3_30,1.72,7
377308561,period_4_00,1.24,8
377308561,period_4_30,1.72,9
377308561,period_5_00,1.52,10
377308561,period_5_30,1.66,11
377308561,period_6_00,1.48,12
377308561,period_7_00,1.0,14
377308619,period_0_30,1.96,1
377308619,period_10_00,1.96,20
377308619,period_11_00,1.72,22
377308619,period_1_00,1.84,2
377308619,period_3_00,1.72,6
377308619,period_3_30,1.96,7
377308619,period_4_30,1.48,9
377308619,period_5_00,1.24,10
377308634,period_14_00,1.88,28
377308634,period_2_00,2.2,4
377881079,period_14_00,1.48,28
378250859,period_8_00,2.2,16
398665528,period_0_00,1.69,0
398665528,period_0_30,1.48,1
398665528,period_10_00,1.36,20
398665528,period_10_30,1.66,21
398665528,period_11_00,1.0,22
398665528,period_11_30,1.0,23
398665528,period_12_30,2.12,25
398665528,period_13_00,1.72,26
398665528,period_13_30,1.6,27
398665528,period_14_00,1.48,28
398665528,period_14_30,1.24,29
398665528,period_15_00,1.0,30
398665528,period_15_30,1.72,31
398665528,period_1_00,1.8,2
398665528,period_1_30,1.54,3
398665528,period_23_30,1.9,47
398665528,period_3_00,1.96,6
398665528,period_3_30,1.24,7
398665528,period_4_00,1.12,8
398665528,period_6_00,1.48,12
398665528,period_6_30,2.2,13
398665528,period_7_00,1.0,14
398665528,period_7_30,2.2,15
398665528,period_8_00,1.96,16
398665528,period_8_30,1.72,17
398665528,period_9_00,1.96,18
398665528,period_9_30,1.96,19
399152053,period_0_00,1.72,0
399152053,period_11_30,2.2,23
399152053,period_15_00,1.24,30
399152053,period_15_30,1.24,31
399152053,period_1_00,1.0,2
399152053,period_1_30,1.96,3
399152053,period_23_30,1.96,47
399152054,period_14_30,1.24,29
399152054,period_15_30,1.24,31
399567159,period_10_00,1.6,20
399567159,period_4_30,2.2,9
399567159,period_5_00,2.2,10
399567159,period_5_30,1.0,11
399583620,period_11_30,1.92,23
399583620,period_12_00,1.91,24
399583620,period_13_30,1.24,27
399583620,period_14_00,1.5,28
399583620,period_14_30,1.24,29
399583620,period_15_00,1.24,30
399583620,period_15_30,1.24,31
399583620,period_2_00,1.8,4
399583620,period_3_00,1.24,6
399583620,period_5_30,1.6,11
399583620,period_9_30,1.24,19
400537386,period_12_00,2.2,24
400537386,period_4_30,1.0,9
401130335,period_3_00,1.48,6
402927261,period_15_00,1.0,30
402927261,period_7_00,1.0,14
402927262,period_0_00,1.24,0
402927262,period_15_00,1.48,30
402927262,period_3_30,1.24,7
402927262,period_4_00,1.0,8
402927262,period_4_30,1.0,9
402927262,period_6_00,1.48,12
402927262,period_7_00,1.0,14
402927264,period_3_30,1.24,7
402927264,period_4_30,1.48,9
402927264,period_6_00,1.0,12
402927265,period_0_00,1.64,0
402927265,period_0_30,1.62,1
402927265,period_10_00,1.24,20
402927265,period_10_30,1.48,21
402927265,period_11_30,1.48,23
402927265,period_15_00,1.0,30
402927265,period_3_30,1.0,7
402927265,period_4_30,1.24,9
402927265,period_5_00,1.0,10
402927265,period_6_00,1.36,12
402927266,period_0_00,1.0,0
402927266,period_0_30,1.08,1
402927266,period_10_00,1.0,20
402927266,period_10_30,1.12,21
402927266,period_11_30,1.24,23
402927266,period_13_00,1.72,26
402927266,period_6_00,1.24,12
402927266,period_7_00,1.0,14
402927268,period_11_30,1.0,23
402927270,period_7_00,1.0,14
404351361,period_11_00,1.96,22
404351361,period_22_30,1.0,45
404351361,period_8_00,1.24,16
404351362,period_0_00,1.0,0
404351362,period_11_30,1.24,23
404351362,period_8_00,2.2,16
404351363,period_0_00,1.24,0
404351363,period_11_00,1.64,22
404353951,period_1_00,2.2,2
404353951,period_1_30,1.72,3
404353952,period_1_00,2.08,2
404353952,period_1_30,1.96,3
404353953,period_1_00,1.24,2
404353953,period_1_30,1.27,3
404356158,period_1_30,1.48,3
404356159,period_0_00,1.84,0
404356160,period_8_00,1.48,16
404360199,period_22_30,1.0,45
404360199,period_8_00,1.24,16
404368564,period_1_00,1.0,2
404368564,period_4_30,1.24,9
404368564,period_5_30,1.24,11
404368566,period_0_30,1.0,1
404368566,period_11_30,1.0,23
404368568,period_0_30,1.0,1
404368568,period_11_30,1.0,23
404402090,period_11_30,1.0,23
404514700,period_10_00,2.2,20
404514700,period_12_00,1.96,24
404514700,period_13_00,2.2,26
404514700,period_13_30,2.2,27
404514700,period_14_00,1.88,28
404514700,period_14_30,2.2,29
404514700,period_1_00,1.96,2
404514700,period_3_30,1.0,7
404514700,period_4_30,2.2,9
404514700,period_6_00,1.6,12
404514700,period_7_00,1.96,14
404516417,period_0_30,1.0,1
404516417,period_10_00,1.24,20
404516417,period_10_30,1.0,21
404516417,period_13_00,1.0,26
404516417,period_15_00,1.34,30
404516417,period_3_30,1.21,7
404516417,period_4_00,1.42,8
404516417,period_4_30,1.3,9
404516417,period_5_00,1.36,10
404516417,period_6_00,1.24,12
404516417,period_7_00,1.48,14
404516657,period_0_00,1.0,0
404516657,period_0_30,1.0,1
404516657,period_10_00,1.34,20
404516657,period_10_30,1.0,21
404516657,period_11_30,1.0,23
404516657,period_3_30,1.0,7
404516657,period_4_00,1.0,8
404516657,period_4_30,1.24,9
404516657,period_5_00,1.24,10
404516657,period_7_30,2.2,15
404516658,period_0_00,1.24,0
404516658,period_0_30,1.32,1
404516658,period_10_00,1.0,20
404516658,period_10_30,1.0,21
404516658,period_11_30,1.0,23
404516658,period_3_30,1.0,7
404516658,period_4_00,1.0,8
404516658,period_4_30,1.18,9
404516658,period_6_00,1.0,12
404516658,period_7_00,1.48,14
404516659,period_0_00,1.64,0
404516659,period_0_30,1.75,1
404516659,period_10_00,1.48,20
404516659,period_10_30,1.0,21
404516659,period_11_30,1.0,23
404516659,period_12_00,1.72,24
404516659,period_4_30,1.24,9
404516660,period_0_00,1.24,0
404516660,period_0_30,1.8,1
404516660,period_10_00,1.32,20
404516660,period_10_30,1.6,21
404516660,period_12_00,1.6,24
404516660,period_4_30,2.2,9
404516661,period_0_00,1.84,0
404516661,period_10_00,2.2,20
404516661,period_12_00,2.2,24
404516661,period_13_00,1.96,26
404516661,period_1_00,1.96,2
404516716,period_10_00,1.0,20
404516716,period_12_00,1.96,24
404517245,period_12_00,2.2,24
404517245,period_1_30,1.24,3
404517245,period_3_30,1.96,7
404517245,period_4_30,2.2,9
404517247,period_0_00,1.19,0
404517247,period_0_30,1.39,1
404517247,period_10_00,1.34,20
404517247,period_10_30,1.08,21
404517247,period_12_00,1.0,24
404517247,period_1_00,1.6,2
404517247,period_6_30,1.0,13
404517252,period_0_30,1.0,1
404517252,period_12_00,1.12,24
404517252,period_13_00,1.48,26
404517252,period_3_30,1.04,7
404517252,period_4_00,1.24,8
404517252,period_4_30,1.67,9
404517252,period_6_00,1.0,12
404517252,period_7_00,1.0,14
404517260,period_10_30,1.0,21
404517260,period_12_00,2.2,24
404517260,period_12_30,2.2,25
404517260,period_13_00,2.08,26
404517260,period_13_30,2.12,27
404517260,period_14_00,2.2,28
404517260,period_14_30,2.2,29
404517260,period_4_30,2.2,9
404517262,period_0_00,1.12,0
404517262,period_10_30,1.0,21
404517262,period_3_30,1.24,7
404517262,period_4_00,1.0,8
404517262,period_4_30,1.08,9
404517262,period_6_00,1.0,12
404517262,period_7_00,1.0,14
404517878,period_0_00,2.2,0
404517878,period_10_30,1.84,21
404517878,period_15_00,1.48,30
404517878,period_3_30,1.61,7
404517878,period_4_00,1.84,8
404517878,period_4_30,1.38,9
404517878,period_5_00,1.82,10
404517878,period_6_00,1.16,12
404517878,period_7_00,1.53,14
404517879,period_0_00,1.6,0
404517879,period_0_30,1.19,1
404517879,period_10_00,1.06,20
404517879,period_10_30,1.0,21
404517879,period_13_00,1.72,26
404517879,period_13_30,1.24,27
404517879,period_23_30,1.48,47
404517879,period_3_30,1.0,7
404517879,period_4_30,1.36,9
404517879,period_6_00,1.0,12
404517879,period_7_00,1.0,14
404517880,period_0_00,1.68,0
404517880,period_0_30,1.72,1
404517880,period_10_00,1.58,20
404517880,period_10_30,1.84,21
404517880,period_13_00,1.96,26
404517880,period_13_30,2.2,27
404517880,period_23_30,1.64,47
404517880,period_3_30,1.32,7
404517880,period_4_00,1.48,8
404517880,period_5_00,1.96,10
404517880,period_6_00,1.48,12
404517880,period_7_00,1.0,14
404524981,period_0_00,1.96,0
404524981,period_10_00,2.2,20
404527014,period_0_30,1.24,1
404528384,period_0_00,1.4,0
404528384,period_0_30,1.12,1
404528384,period_10_00,1.64,20
404528384,period_23_30,2.2,47
404528384,period_3_30,1.48,7
404528384,period_4_30,1.0,9
404528384,period_5_00,1.24,10
404528386,period_0_00,1.0,0
404528386,period_23_30,2.2,47
404528386,period_3_30,1.72,7
404528386,period_9_30,1.24,19
404574200,period_0_00,1.84,0
404670566,period_10_30,1.6,21
404670566,period_2_00,1.92,4
404674688,period_12_00,1.0,24
404674690,period_12_00,1.0,24
404674693,period_12_00,1.36,24
404674694,period_12_00,1.24,24
404674695,period_12_00,1.48,24
404674838,period_13_30,1.24,27
404674838,period_14_30,1.24,29
404674838,period_15_00,1.24,30
404674838,period_15_30,1.24,31
404674839,period_13_30,1.24,27
404674839,period_14_00,1.24,28
404674839,period_14_30,1.24,29
404674839,period_15_00,1.24,30
404674839,period_15_30,1.24,31
404674839,period_3_00,1.24,6
404676247,period_3_30,1.0,7
404694339,period_12_00,1.96,24
405258419,period_0_00,1.75,0
405258419,period_0_30,2.2,1
405258419,period_11_00,2.08,22
405258419,period_11_30,2.2,23
405258419,period_12_00,2.2,24
405258419,period_12_30,2.2,25
405258419,period_13_00,2.2,26
405258419,period_1_00,2.2,2
405258419,period_1_30,2.2,3
405258419,period_23_30,1.72,47
405258419,period_2_00,2.2,4
405258419,period_2_30,2.2,5
405258419,period_3_00,2.2,6
405258419,period_3_30,2.2,7
405258419,period_4_00,2.17,8
405258419,period_4_30,2.2,9
405258419,period_5_30,1.0,11
405258419,period_6_00,2.2,12
405258419,period_7_30,2.2,15
405258419,period_8_00,2.2,16
405258419,period_9_00,2.2,18
405258419,period_9_30,2.2,19
405258622,period_0_00,1.78,0
405258622,period_23_30,1.84,47
405258622,period_4_30,2.2,9
405258622,period_9_00,2.2,18
405259808,period_0_00,1.84,0
405259808,period_13_00,2.2,26
405259808,period_1_00,2.2,2
405259808,period_23_30,1.96,47
405259808,period_3_00,2.2,6
405259808,period_3_30,2.2,7
405259808,period_7_30,2.2,15
405261036,period_0_00,1.66,0
405261036,period_0_30,2.2,1
405261036,period_10_00,2.2,20
405261036,period_11_00,2.2,22
405261036,period_11_30,2.2,23
405261036,period_12_00,2.2,24
405261036,period_12_30,2.2,25
405261036,period_13_00,2.2,26
405261036,period_13_30,2.2,27
405261036,period_1_00,2.14,2
405261036,period_1_30,2.2,3
405261036,period_23_30,1.42,47
405261036,period_2_00,2.2,4
405261036,period_2_30,2.08,5
405261036,period_3_00,1.6,6
405261036,period_3_30,2.2,7
405261036,period_4_00,2.2,8
405261036,period_4_30,2.15,9
405261036,period_5_00,2.2,10
405261036,period_6_00,2.2,12
405261036,period_6_30,2.2,13
405261036,period_7_00,2.2,14
405261036,period_7_30,2.14,15
405261036,period_9_00,2.2,18
405261036,period_9_30,2.2,19
405449764,period_0_00,1.48,0
405449764,period_23_30,1.72,47
408153725,period_0_00,1.48,0
408153725,period_10_00,1.0,20
408153725,period_10_30,1.0,21
408153725,period_11_00,1.0,22
408153725,period_11_30,1.0,23
408153725,period_12_00,1.0,24
408153725,period_12_30,1.0,25
408153725,period_23_00,1.0,46
408153725,period_3_30,1.48,7
408153725,period_7_00,1.0,14
408153725,period_8_00,1.75,16
408153725,period_8_30,1.0,17
408153725,period_9_00,1.0,18
408153725,period_9_30,1.0,19
408153730,period_0_00,1.6,0
408153730,period_13_30,1.48,27
408153730,period_14_00,1.84,28
408153730,period_3_30,2.2,7
408153730,period_8_00,1.96,16
408161711,period_13_30,1.24,27
408161711,period_14_00,1.24,28
408161711,period_14_30,1.24,29
408161711,period_15_00,1.24,30
408161711,period_15_30,1.24,31
408161711,period_3_00,1.24,6
408166703,period_10_30,1.82,21
408166703,period_12_00,2.2,24
408166703,period_13_30,1.0,27
408166703,period_14_00,1.32,28
408166703,period_14_30,1.0,29
408166703,period_2_30,1.0,5
408166703,period_3_00,1.0,6
408166703,period_3_30,1.0,7
408166703,period_4_00,1.0,8
408166703,period_4_30,1.0,9
408166703,period_5_00,1.0,10
408166703,period_5_30,1.0,11
408166703,period_6_00,1.0,12
408166703,period_6_30,1.0,13
408166703,period_7_00,1.0,14
408166703,period_7_30,1.0,15
408166703,period_8_00,1.0,16
408171945,period_4_30,1.0,9
408193287,period_0_30,1.0,1
408193287,period_1_00,1.24,2
408193287,period_1_30,1.0,3
408194034,period_13_00,2.2,26
408200597,period_0_00,2.12,0
408200597,period_0_30,1.96,1
408200597,period_10_00,1.0,20
408200597,period_10_30,1.48,21
408200597,period_11_00,1.42,22
408200597,period_11_30,1.24,23
408200597,period_12_00,1.4,24
408200597,period_12_30,1.48,25
408200597,period_14_00,1.48,28
408200597,period_15_00,1.72,30
408200597,period_1_30,1.82,3
408200597,period_23_30,1.24,47
408200597,period_2_00,1.9,4
408200597,period_3_30,1.96,7
408200597,period_7_00,1.12,14
408200597,period_8_30,1.12,17
408200597,period_9_00,1.0,18
408200597,period_9_30,1.24,19
408202951,period_15_00,2.2,30
408209656,period_12_30,2.14,25
408209656,period_16_00,1.72,32
408209656,period_1_00,1.72,2
408212794,period_10_00,1.0,20
408212794,period_10_30,1.0,21
408212794,period_12_30,1.0,25
408212794,period_13_30,1.0,27
408212794,period_14_00,1.0,28
408212794,period_14_30,1.0,29
408212794,period_15_00,1.0,30
408212794,period_23_30,1.0,47
408212794,period_3_30,1.0,7
408212794,period_4_00,1.0,8
408212794,period_4_30,1.0,9
408212794,period_5_00,1.0,10
408212794,period_6_00,1.0,12
408212794,period_6_30,1.0,13
408212794,period_7_30,1.0,15
408212794,period_8_00,1.0,16
408212794,period_8_30,1.0,17
408212916,period_0_00,1.78,0
408212916,period_0_30,1.43,1
408212916,period_10_00,1.0,20
408212916,period_10_30,1.52,21
408212916,period_11_00,1.54,22
408212916,period_11_30,1.08,23
408212916,period_12_00,1.44,24
408212916,period_13_00,2.2,26
408212916,period_13_30,2.2,27
408212916,period_14_00,2.2,28
408212916,period_14_30,1.27,29
408212916,period_15_00,1.96,30
408212916,period_16_30,2.2,33
408212916,period_17_00,1.48,34
408212916,period_18_30,1.72,37
408212916,period_1_00,1.6,2
408212916,period_1_30,1.55,3
408212916,period_23_30,1.77,47
408212916,period_3_00,1.68,6
408212916,period_3_30,1.51,7
408212916,period_4_00,1.82,8
408212916,period_4_30,1.52,9
408212916,period_5_00,1.39,10
408212916,period_5_30,1.54,11
408212916,period_6_00,1.45,12
408212916,period_6_30,1.82,13
408212916,period_7_00,1.48,14
408212916,period_7_30,1.68,15
408212916,period_8_00,1.9,16
408212916,period_8_30,1.72,17
408212916,period_9_00,2.2,18
408212916,period_9_30,1.64,19
408215607,period_0_00,1.48,0
408215607,period_0_30,1.48,1
408215607,period_10_30,1.36,21
408215607,period_11_00,1.0,22
408215607,period_12_00,1.0,24
408215607,period_13_30,2.2,27
408215607,period_1_00,1.36,2
408215607,period_1_30,1.48,3
408215607,period_23_30,1.48,47
408215607,period_3_00,1.6,6
408215607,period_3_30,1.36,7
408215607,period_4_30,1.72,9
408215607,period_5_00,1.0,10
408215607,period_5_30,1.0,11
408215607,period_6_30,1.0,13
408215607,period_7_30,1.24,15
408215607,period_8_30,1.48,17
408215607,period_9_30,1.96,19
408229568,period_11_00,2.04,22
408229568,period_13_00,1.72,26
408229570,period_13_00,2.2,26
408235684,period_12_00,1.96,24
408235684,period_14_00,2.2,28
408235684,period_14_30,2.2,29
408235684,period_2_00,1.94,4
408235684,period_6_00,1.79,12
408239458,period_0_00,1.72,0
408239458,period_14_00,1.96,28
408239458,period_23_30,1.73,47
408240893,period_0_00,1.96,0
408240893,period_23_30,1.48,47
408241500,period_15_30,1.0,31
408241500,period_1_00,2.2,2
408241500,period_22_30,2.2,45
408242098,period_1_00,2.2,2
408246385,period_0_00,1.74,0
408246385,period_11_30,1.82,23
408246385,period_15_30,1.88,31
408246385,period_1_00,2.2,2
408246385,period_23_30,1.66,47
408246393,period_0_00,1.66,0
408246393,period_0_30,1.38,1
408246393,period_10_00,1.48,20
408246393,period_11_00,1.56,22
408246393,period_11_30,1.96,23
408246393,period_12_00,2.2,24
408246393,period_13_30,1.48,27
408246393,period_14_00,1.52,28
408246393,period_23_30,1.0,47
408246393,period_2_30,1.0,5
408246393,period_3_00,2.2,6
408246393,period_3_30,1.6,7
408246393,period_4_00,1.96,8
408246393,period_6_30,1.0,13
408246393,period_9_30,1.0,19
408246548,period_0_00,2.2,0
408246548,period_0_30,1.72,1
408246548,period_13_30,1.48,27
408246548,period_14_00,1.0,28
408246548,period_3_30,2.2,7
408246548,period_4_00,2.2,8
408246548,period_5_30,1.72,11
408247778,period_10_00,1.0,20
408247778,period_13_30,1.8,27
408247778,period_23_00,1.0,46
408247778,period_5_30,1.6,11
408247778,period_7_00,1.0,14
408247778,period_8_30,1.0,17
408247778,period_9_00,1.48,18
408247779,period_10_30,1.0,21
408247779,period_5_30,2.2,11
408247779,period_9_30,1.0,19
408247780,period_13_30,2.2,27
408250489,period_11_00,1.72,22
408250489,period_13_00,2.01,26
408250489,period_23_00,1.0,46
408251572,period_0_00,1.79,0
408251572,period_10_00,2.04,20
408251572,period_10_30,1.78,21
408251572,period_11_00,1.24,22
408251572,period_12_30,1.66,25
408251572,period_23_30,1.66,47
408251572,period_3_00,2.2,6
408251572,period_3_30,2.2,7
408251572,period_6_00,1.24,12
408257206,period_0_00,1.6,0
408257206,period_0_30,1.24,1
408257206,period_10_30,1.8,21
408257206,period_11_00,2.2,22
408257206,period_12_00,1.72,24
408257206,period_13_30,1.96,27
408257206,period_14_00,1.72,28
408257206,period_1_00,1.96,2
408257206,period_23_30,1.96,47
408257206,period_3_00,1.48,6
408257206,period_4_30,1.36,9
408257206,period_5_00,1.48,10
